ABF1	ACA1	ACE2	ADA2	ADR1	AFT2	ARG80	ARG81	ARG82	ARO80	ARR1	ASH1	ASK10	AZF1	BAS1	BDF2	CAC2	CAD1	CAF17	CAF4	CAT8	CBF1	CDC73	CHA4	CIN5	CRZ1	CSE2	CST6	CUP2	CUP9	DAL80	DAL81	DAL82	DAT1	DIG1	DOT5	DOT6	ECM22	ESC2	FKH1	FKH2	FLO8	FZF1	GAL11	GAL3	GAL4	GAL80	GAT1	GAT3	GCN4	GCR1	GCR2	GLN3	GTS1	GZF3	HAA1	HAC1	HAL9	HAP2	HAP3	HAP4	HAP5	HAT1	HAT2	HCM1	HDA1	HFI1	HIR1	HIR2	HIR3	HMS1	HMS2	HOG1	HPA2	HSF1	HST1	HST3	HST4	IME1	INO2	INO4	ISW1	ISW2	IXR1	KAR4	KSS1	LEU3	MAC1	MAL13	MAL33	MBF1	MBP1	MCM1	MDS3	MET18	MET28	MET31	MET32	MGA1	MGA2	MIG1	MIG2	MOT2	MOT3	MSI1	MSN1	MSN2	MSN4	MSS11	MTH1	NDT80	NGG1	NOT3	NRG1	NUT1	OAF1	OPI1	PDR1	PDR3	PDR8	PGD1	PHD1	PHO2	PHO23	PHO4	PIB2	PIP2	POP2	PPR1	PUT3	RAP1	RCS1	RDR1	RDS1	RDS2	REB1	RFX1	RGM1	RGT1	RIC1	RIF1	RIF2	RIM101	RIS1	RLF2	RLM1	RLR1	RME1	ROX1	RPD3	RPH1	RPI1	RPN4	RSC1	RSC2	RTF1	RTG1	RTG3	RTT107	SAS3	SAS4	SAS5	SDS3	SEF1	SET2	SFL1	SFP1	SIF2	SIN3	SIN4	SIP3	SIP4	SIR1	SIR2	SIR3	SKN7	SKO1	SMK1	SMP1	SNF1	SNF11	SNF2	SNF5	SNF6	SOK2	SPS18	SPT10	SPT2	SPT20	SPT23	SPT3	SPT4	SRB2	SRB5	SRB8	SSN2	SSN3	STB1	STB2	STB3	STB4	STB5	STB6	STP1	STP2	STP4	SUM1	SUT1	SUT2	SWI3	SWI4	SWI5	SWI6	TAF14	TBS1	TEC1	THI2	TIS11	TOS8	TUP1	TYE7	UGA3	UME1	UME6	UPC2	WAR1	WTM1	WTM2	XBP1	YAP1	YAP3	YAP5	YAP6	YAP7	YBL054W	YBR033W	YBR239C	YDR026C	YDR049W	YDR266C	YDR520C	YER028C	YER051W	YER130C	YER184C	YFL044C	YFL052W	YGL131C	YGR067C	YGR089W	YHP1	YIL130W	YJL103C	YJL206C	YKL005C	YKL222C	YKR064W	YLR278C	YML081W	YMR075W	YNR063W	YOX1	YPL230W	YPR022C	YPR196W	YRR1	ZAP1	ZDS1	ZMS1
ABF1	1.74211924291127	0.738588182584264	0.909605941553286	0.479190352502337	0.410365416834256	0.561804960292286	0.602888974350315	0.745286381914897	0.521045483303734	0.857990929862312	0.593747956737201	0.64964108699153	0.538254119207999	0.527124178726207	0.918795851682487	0.651594941624871	0.701292984264487	0.631964383088796	0.468631497861788	0.531027354219307	0.532825516697774	0.736963116540431	1.13162203938077	0.494021753364634	0.970600841729228	0.587068127651728	0.806483109142036	2.02369868713859	0.660771258932577	1.18198635411855	0.535635058752166	0.493455295884722	1.12096490923494	0.567489677064466	0.632776184955619	0.441125250116091	0.538263189170106	0.663769309647269	0.992333414893469	0.471709426244679	0.646093716024509	0.637387173684417	0.48975069435509	1.05232078963539	0.422832391723388	1.15624560779026	0.455099239049124	0.409427717773179	0.49400762423146	0.787319044419858	1.84293224061622	0.942741657472932	0.862222052149671	0.685653514018226	0.44982972608849	0.711167942165931	0.449942547866153	0.664830149120267	1.13028472359071	0.566418318078882	0.575076704812181	0.687855458369509	0.492658206425178	0.822599765756361	0.495862683321349	0.694581078241448	1.29998538191371	0.587652526476279	0.595119328248234	0.590129982330598	0.8986981945379	0.467679485243768	0.498052522027224	0.536557617856422	1.45224843767557	0.577860162396444	0.602042026529202	0.591102914414942	0.491470964668817	0.546340011951463	0.722381274002486	0.776235298946916	1.20839960417407	0.746260384677517	0.693997024414223	0.565125439023772	0.481681029105027	0.59328508574669	0.462252954835369	0.694939546678714	0.603797839021698	0.525161334694384	1.78538684630104	0.508920426428284	0.591438479491756	0.444604812480498	0.509334487353795	0.433200155245064	0.631244758242943	1.04244379085445	0.5454847806034	0.593973817785202	0.466967340376208	0.667543889735188	0.58161396363303	0.525142761531069	0.625918819316559	0.542747303732948	0.624357107383319	0.638769694031722	1.12095991598362	0.507315316860522	0.780136230196358	0.508784233698715	0.560968406140632	0.608197564852107	0.627164988196812	0.82901517928563	0.595150920386294	0.462474562319763	0.819358237492044	0.692591207176509	0.754561980275616	0.515613152925398	0.848135456490266	0.709351349841745	1.1207503044522	0.580088302182829	0.531421444587855	0.773221988854345	1.76469635527759	0.78143526647984	0.603999403300481	0.567839744681149	0.787765740932741	1.21313923872661	0.495413769001726	0.631685306455861	0.737197986268725	0.835363547106933	0.637866330919359	0.434668742488436	0.735264762724896	0.959042689440806	0.897932354574837	0.490605610033667	0.473327828123999	0.609556346856441	0.577215285045547	0.665074390016467	0.627809941894424	0.517613667337896	0.686297224758988	0.824148589565933	0.939073500728929	0.741695627883383	0.601412985293413	0.690090946519867	0.771035680382142	1.02013289445247	0.5004470008207	0.805063502345456	0.75664614287789	0.676815670067717	0.728087915046819	0.509126909315865	1.59013084291741	0.666430969086683	1.19668288355405	1.84547273947027	0.432991654507536	0.53587350768367	0.6485418914173	1.18060773134225	0.897524621234237	0.664934628037647	0.5763566178484	0.523657301610475	0.529632121410152	0.56993646840834	0.602869983975151	1.62237178011452	1.2822862490827	2.10050582139832	0.545389536421081	0.680150812851463	1.31558223139986	0.625248307909224	1.54051936023462	0.566523266867152	1.09660059198485	1.05891440384413	1.08107393643408	0.478158074086812	0.702422144968854	0.607439926145289	0.526550629759556	0.823504424796035	0.506184713795974	0.407641219960365	0.438794658062517	0.786303221810745	0.565745235079639	0.699987536263992	0.507753036304221	0.520989467028817	0.841484575478842	0.517938480348036	0.465845495579998	1.51259361266659	0.694867972951101	0.723776518925887	0.782467891625972	1.06132169335516	0.481027769043978	0.796889778962409	0.971994277236449	0.730387147243992	0.459352613607945	1.55342704627297	1.17582070839288	0.560388425677195	0.730047714593097	0.917267840842325	0.558713318898694	0.449767892185134	0.702374358161292	0.523026109381547	0.481334006460146	0.469806883004298	0.712225202297806	0.563157065988727	0.503589644665672	0.831291783778288	0.466497249998099	0.525940497183439	0.57489898933905	0.475340156689457	0.52548335025887	0.573179761486569	0.638417514494302	0.483415175123378	0.500168220827531	0.514202058155222	0.506026919548216	0.62851212260468	0.422731689996336	0.507376348830519	0.59972320104096	0.585665663161361	0.561917380878636	0.614873483789211	0.528457484307089	0.511848065810322	0.461161661547039	0.522958105647678	0.476415233164422	0.658078867459863	0.559360295130406	0.663424493182885	0.459470464870283	0.517021717454885	0.50767090906533	0.576145674093983	0.535526295097017	0.492703040204071	0.587225958264311	0.736165799416166	0.590435044850572
ACA1	1.29442178889227	1.71543357757868	1.24378382816856	0.451473610749209	0.369386214027742	0.419673742183054	0.531113817158011	0.509539931057303	0.436185545816517	1.0078740377691	0.432119346332853	0.54768224986105	0.446431041544563	0.411572975469396	0.911560034803791	0.579726957979058	0.65950909217715	0.62422640857371	0.439321476464388	0.421555355292528	0.619999384957632	0.705294624928918	1.42465725620814	0.496333419362653	1.07714326472145	0.544973435244077	0.713702775077999	2.32670303495987	0.635737738178458	1.36355916943488	0.505689445795148	0.494893903789595	1.03862807271104	0.552617510544192	0.631004674302567	0.393559919764335	0.50876701510868	0.577522723432198	1.22741909861975	0.54726982679463	0.600284026133816	0.652916834373266	0.496033665415067	1.19208705583938	0.387925168550221	1.49542979029444	0.360939737841332	0.347836104474187	0.521962993979348	0.86264100726994	2.08811831928118	0.888460324085593	1.14871196560668	0.704182504118498	0.428688031087874	0.609144419105995	0.378120503216568	0.57265098909692	1.20530546028261	0.544092831913017	0.4569754153302	0.649838424980489	0.366204325149731	1.28337925019315	0.448342332326944	0.641756328065873	1.34257670420628	0.450803874917777	0.518649455671142	0.568850118863347	1.13737834770199	0.369690495199108	0.475899490151304	0.438933808529567	1.3436653295976	0.608269699238055	0.632049399688115	0.439849270610169	0.418122774781292	0.536241594688343	0.608827998271147	1.03989420238542	1.2343162285332	0.668092214420898	1.22537617410812	0.570515607394663	0.551606077699477	0.547026331522566	0.421857145628687	0.637967183411695	0.624981524085858	0.569404716130649	1.55258825035822	0.410341130018609	0.537109840360036	0.394732931429854	0.4408195900124	0.364342299025779	0.565240410803136	1.04426343532722	0.445032240426948	0.461889963265323	0.396280505388083	0.661213489985617	0.516156192883852	0.411010422214779	0.575106183420855	0.435612179821994	0.617927844490515	0.474294865623981	1.08556734101365	0.386351647531048	0.869909120227854	0.423452536762163	0.578207564275741	0.478684959042112	0.548527107061831	0.73763362924449	0.493919579632049	0.371003215309407	0.943319783789657	1.21542852814308	0.747905167150419	0.440572221092965	0.714316190307488	0.621924397903338	1.25866104803017	0.527773063558679	0.499458151663301	1.34462506032243	1.71526836695511	0.807221372116537	0.522230547491016	0.420454771611086	1.01962808033	1.08696246730869	0.443583346216322	0.570599846569315	1.34260266708855	0.911956780179596	0.57501200317854	0.372273507990295	0.914125719980766	1.39635855163909	0.869146178097819	0.369226980195353	0.370766768982725	0.494652056077437	0.499368800997259	0.727308554424818	0.607283200743666	0.446866584305132	0.723250887441285	0.825419516459584	0.820940724428614	0.659239922686298	0.680082500476063	0.716927101825228	1.24204014845	0.928232679237521	0.539685843529602	0.621878937667859	0.767409774985651	0.607185370081944	0.712096278557194	0.42360129710334	1.76869331305739	0.673613354546456	1.15345665370519	1.71836674477604	0.422957650270717	0.441514466874817	0.528595692418891	1.16315774907651	0.805486588284884	1.03375593135697	0.513771476851759	0.457186188771386	0.450800754510458	0.485721550078711	0.536585811829136	1.56721002191695	1.1136340060711	1.90990220113651	0.500950995792947	0.53900256310763	1.34632680859582	0.544377999003265	1.51509064703842	0.418860524407289	1.32639332981574	0.94639803211562	0.975671882937277	0.408411613970514	0.694604471831405	0.640340687018292	0.438184545602883	0.846296646341976	0.42045470963411	0.329287703977687	0.430269277932726	1.25517745982727	0.449278103268853	0.690868878215212	0.442878586926139	0.577570545888563	0.98182389409131	0.480856450370405	0.424929785196883	1.35618878019176	0.721911005518101	1.02792972717608	0.731722320966323	1.2259402895676	0.543060739094625	0.819582942919785	1.15375901664785	1.11566604508611	0.416897136245713	1.25998473646037	1.31577840937156	0.494782882063289	0.701941182485249	0.789511838431551	0.457338300696631	0.3811489317782	0.518237027972312	0.494689460239226	0.366053739302663	0.477545630347388	1.20039430015551	0.678423752225812	0.366096748195095	0.936259357391	0.381725270103188	0.501115878572567	0.398573034266821	0.444281874889081	0.361763254174272	0.441320565401286	0.605166138211695	0.421732264495105	0.413512093746286	0.435755607895129	0.474841576757779	0.593351206442712	0.374366157698439	0.409070188238544	0.500566874485534	0.789300129845722	0.548114534114252	0.598551456616234	0.522470849562622	0.424800363866571	0.409425964762899	0.456281132765378	0.399136590710133	0.56438149732929	0.571439225645918	0.588604698706343	0.396905560421076	0.501019620694769	0.403649795378024	0.560067303216667	0.407393279910578	0.425029087876133	0.511463179869727	1.07580661984028	0.414269267659378
ACE2	1.43689417452852	0.748158592192075	0.931864508469297	0.47824372032823	0.428160424380192	0.586768360183959	0.583072703240739	0.785195628784559	0.548942833725552	0.854825204193011	0.614481682969028	0.651394569422721	0.553928920332533	0.533322631592775	0.898252097128031	0.683889951363432	0.698021721276835	0.637175595652814	0.485204176687674	0.531254291599661	0.531206200897685	0.737952627562746	1.1109568382829	0.496917903861636	0.965435805295365	0.586799562873226	0.840256138038815	2.01947660114405	0.651453899148214	1.18251355993127	0.544159778457914	0.501137895135519	1.11989833840508	0.614269576535533	0.636686597413454	0.443621526624102	0.544808406029084	0.679092225738252	0.997228836161016	0.481729264344314	0.6510203343973	0.628506123831902	0.499849120256453	1.06367587107789	0.439505787227814	1.15880772430622	0.478982250819253	0.437271315586903	0.491311134716662	0.777921623833087	1.70343657369388	0.936202267225953	0.875305989554205	0.677681582154684	0.457639050822771	0.708859261792549	0.459401297969603	0.685535630507389	1.12342514646943	0.577417984043121	0.595742813768483	0.690545411391949	0.512019882406049	0.837180285534765	0.515783372915246	0.711789171163864	1.27387662279617	0.589138958085961	0.611985430512572	0.589723685406362	0.898726773426313	0.480635377171041	0.503764987247416	0.54883928191441	1.44813542707648	0.574225963297547	0.599907739705592	0.619543079445898	0.496248780437982	0.556168281676022	0.754127542579707	0.778837879874134	1.18281491404014	0.739793561459869	0.698620770905647	0.585159035865102	0.479210802086605	0.575103076296502	0.48187151669163	0.694041757108953	0.606109801152559	0.521034224571656	1.73537281026162	0.528789366206398	0.603209468792017	0.454073821550247	0.521000340530756	0.442421074428621	0.646401710724184	1.06203144314772	0.54382935698351	0.599860857624999	0.479522108266416	0.672692434213341	0.585777242657828	0.546136527503613	0.641866099992652	0.552617874356682	0.631819904367265	0.641263406691359	1.1416368102139	0.519853192136316	0.817773881433776	0.510249742770209	0.571475796274488	0.607877280170824	0.635417729530664	0.860690249017796	0.617290032152293	0.473200352443618	0.832830668026104	0.707858127556411	0.775155600306493	0.529571123694963	0.844080368944314	0.71538436517509	1.12368011894284	0.585231943163245	0.537727199169542	0.794763545944692	1.6797488098315	0.776861788302759	0.612387378435288	0.575194994503843	0.780259511521683	1.1471547675027	0.515877298454535	0.613992131556203	0.755864265818556	0.832780858545699	0.645716328886466	0.456536499604	0.729701002887546	0.972640551838891	0.89810603181814	0.496491281794291	0.471183101821898	0.613177801814277	0.594092694572781	0.662348541046813	0.636116223438593	0.525595100488419	0.686158159430304	0.836540491587541	0.977983023861475	0.769407461333994	0.599274961533636	0.697261528615878	0.778192879268794	1.0228607721658	0.510384722399071	0.817106657832904	0.750584479370649	0.682605206162903	0.741663083418893	0.533879473049513	1.60720480047281	0.673544963462141	1.21249119889687	1.78467995460595	0.440399089196009	0.533694500596712	0.660635031101831	1.14880070155994	0.917774136573578	0.686713164298004	0.583576090252264	0.537190168434216	0.543928552147273	0.574622223466495	0.613544135063816	1.60446505831986	1.25481361706958	2.0541760735232	0.557109561925865	0.686736791063056	1.31976394988609	0.636394174224426	1.54598890014544	0.561123490910847	1.11033133686107	1.05796435422962	1.06885524733082	0.48817541743136	0.721262508418928	0.625327066563626	0.522229536865639	0.843498461509965	0.515160947224582	0.409991260793903	0.446363223141213	0.781754934230302	0.568085247324247	0.688686811860408	0.510835170082436	0.52750976167107	0.816571185602426	0.520714745767375	0.466777143240201	1.4821736397597	0.682380605133066	0.733709255279816	0.784593172008441	1.07579110728615	0.498424711679415	0.807401713298912	0.958291647440626	0.737632767092198	0.474839242609572	1.55600517884109	1.17068749349025	0.566941064232831	0.73565661024645	0.882484223929445	0.573212977587337	0.465514926824109	0.722726329180233	0.5441285721197	0.491073691599497	0.472751508059097	0.726815223281904	0.557053492940701	0.525035465169546	0.832703215260459	0.479710818729784	0.537325444339798	0.576047155590902	0.496449377936019	0.542574599411504	0.577023700834817	0.641273876492785	0.501249630813417	0.51828062188254	0.527223114507583	0.506864091078026	0.630787325561527	0.439258170877426	0.508088205017703	0.604911183684989	0.600371340472674	0.58809053422224	0.626398735931083	0.523419253593398	0.522037632901628	0.468880955160837	0.534117924694318	0.477008039343851	0.669007821505432	0.564335845454533	0.678243758031334	0.484925294496456	0.525514719086924	0.535220196301668	0.59808150644934	0.542144501012738	0.505442655507976	0.601467190328244	0.737389383091217	0.592190119201489
ADA2	1.34238942278739	0.684984980130579	0.954652590905495	1.21712609084683	0.404672955002322	0.564856340072458	0.628736613025816	0.700068915440374	0.49189492734286	0.794996938152457	0.45368669943217	0.594387528113355	0.53155206948902	0.435876827922966	0.960510658469833	0.813835849114698	0.668777048501635	0.567330596335334	0.460201016710909	0.430597319127373	0.48328636717455	0.832525737003036	1.33762818862839	0.451384021947664	0.965855668459253	0.578936315123872	0.850128749699533	1.70256476195873	0.779166693785174	1.07108732292476	0.52784624726563	0.450903201646197	0.805390028936904	0.610804459353624	0.706131245335964	0.441237627407954	0.522312290994592	0.596249308469235	0.955674132142367	0.415898007813666	0.65713890356553	0.556732224329547	0.511773311315118	1.06538354698087	0.446799316945661	1.15282936483958	0.442274558608211	0.397428202869063	0.437235217004984	0.702218418225674	1.82812683948079	0.872082708549389	0.951311617539794	0.853043654917768	0.48124344700393	0.919905786258439	0.404897686084533	0.695379981215084	1.2621330127411	0.449096462319123	0.619463711185697	0.730962903981737	0.444385716268928	0.650938587705564	0.549174782532519	0.683802423564736	1.64179102719007	0.607441055062902	0.598310491049308	0.57519619243993	0.966073567737051	0.379708600632856	0.511306452715107	0.507720101438195	1.86598519108394	0.496309711155074	0.511262014387354	0.465154478791252	0.476178417725085	0.597869705590035	0.582414879584122	0.740730428804755	1.20126930485874	0.987231419253451	0.652369050195418	0.553702921815173	0.47915073553104	0.598302237661881	0.439170528055265	0.69077719103206	0.599542542300179	0.642275343974211	1.93592828886659	0.483950100280104	0.588193480884376	0.484038517421699	0.420683933191763	0.364877864030461	0.526658584630541	1.6189802147737	0.548603327914186	0.552340717954224	0.358070116950267	0.710401122853732	0.504161234229329	0.559884614062534	0.612432820022043	0.525766407625248	0.634280869500597	0.550858307920047	1.06393275411375	0.438577543996682	0.66533474899398	0.548635193520214	0.832424085921728	0.591489930010454	0.754036549535084	0.60217841780738	0.477553140198176	0.455528139928537	0.779258271241979	0.695490674266105	0.835822097790995	0.577428772166112	0.787210781413739	0.66052525180703	1.22169385029731	0.6617352911941	0.503912571879877	0.70847107763637	1.59107855840043	1.27212948327341	0.510448544983377	0.497198976294361	0.755937321969755	1.13088973298769	0.540296029878754	0.570445932697792	0.634678851263861	0.988339577608812	0.51139022153663	0.352030171241637	1.01021118593214	0.816566666073504	0.717358919364239	0.439024237151695	0.507034004369672	0.583113420697963	0.592635062723045	0.587304780769041	0.692368233198198	0.42246839783797	0.823288070145648	0.912497097007255	0.815553582271498	0.641631340128228	0.537968855132535	0.825606673444301	0.715318824238246	0.970035520337798	0.506389294425111	0.573581652344068	0.860677466338219	0.569036653136476	0.633413138804386	0.470608192963637	1.86297535981612	0.847114268873093	1.27265251029099	1.53296932784153	0.370791265865004	0.501966535470822	0.518666909418632	1.59782343283923	0.917653117852958	0.664727111693057	0.608182439793942	0.499348031127889	0.461901668713826	0.631332053332819	0.6247855302066	1.43865391699827	1.22414522037623	1.68206115431149	0.664873818218057	0.483892432151942	1.45229180488503	0.647386533016738	1.53972595518527	0.500462463391374	1.33801792357157	1.22725112419888	1.06286193647326	0.45471527101129	0.740854324223651	0.770169014916817	0.643045542869273	0.71039867196365	0.552209631981952	0.379742388770252	0.384133686864299	0.730139713072348	0.535117618442247	0.834609081032344	0.557539615815351	0.512280910910308	0.738832114928985	0.503008787364682	0.483489944031613	1.52909356214019	0.960367264015835	0.700977001345556	0.756034553577348	1.22542681398698	0.475749738182637	0.808885179355164	0.94017407815383	0.648344406889287	0.518955742789922	1.52316598410095	1.12739015606256	0.563013741366977	0.661626710292669	1.02272514329302	0.514026245397727	0.363481998050541	0.511490649264569	0.502929137646266	0.38829005517321	0.41585353407681	0.672887488461526	0.491777834115512	0.379575430784423	0.782617632605529	0.504461711086845	0.483150662469613	0.599950067834967	0.504738733550901	0.512734565244979	0.634647619152707	0.61125191186165	0.50012963215972	0.410359755809818	0.460327741101789	0.47998981780871	0.570803937815253	0.470337163549676	0.445138046502096	0.526321556856887	0.548224618490004	0.614954133933232	0.635631571700525	0.548512935041972	0.536060653154924	0.470563315944496	0.425017626755855	0.502970333334003	0.625173771880794	0.652729373003673	0.641655039266141	0.405831119693407	0.628397974963032	0.443426278614457	0.607708272458518	0.551605402706437	0.446896134109675	0.673285301870662	0.76598370568785	0.633718571459212
ADR1	1.3344781510634	0.729443592966678	0.886376263505403	0.511549900495795	0.508917512437356	0.598409902943183	0.610866365288944	0.718014204872946	0.51181006417441	0.842191187493962	0.553191649914102	0.661046659513605	0.58290608154068	0.509496041942417	0.911518216610262	0.645193480805422	0.694826926648454	0.61572029410709	0.467669235403498	0.488184192693615	0.57422630725624	0.803151762596497	1.09997981143147	0.479739611705733	0.907388157814287	0.584009441648069	0.86386402866934	1.98417298074671	0.666643918138196	1.14131474774757	0.545186502914113	0.509716569846755	1.06209861618099	0.601097190579099	0.582021489749883	0.438515118387578	0.521832301295403	0.614851989404475	0.895621153921956	0.46460930280808	0.613486010165277	0.617879953591177	0.474604686798634	1.00073911247977	0.438597563445365	1.11218100181076	0.479381105653689	0.423197668524185	0.539576979617701	0.755722106694873	1.77744967804706	1.02507711403289	0.884213005565236	0.676568144720703	0.475543438399706	0.73201054706744	0.44464871194119	0.632041619568328	1.0089853681264	0.558134188328273	0.578440146695867	0.662206929621694	0.461804244697131	0.825641963302932	0.474962107423594	0.703498222906886	1.31983686112833	0.550577909369907	0.595581067086919	0.631740693788161	0.867963836325706	0.470259038831367	0.517683692470297	0.518728227544636	1.4678784819424	0.541433649130298	0.56174540750617	0.555757512586497	0.469780404233626	0.583231849435217	0.711617540731735	0.734748842726148	1.14604514220285	0.849766012553665	0.718258186838314	0.574602374053682	0.552754605165449	0.589834659909214	0.450412565569025	0.654274737804817	0.61308826607477	0.483431824935288	1.83623009781727	0.46774112391195	0.598118368239439	0.445651173177699	0.486516477351135	0.422874263938162	0.582401934632399	1.33854787000332	0.603200187377798	0.558325949827937	0.482831234792449	0.667901982165241	0.598437000603949	0.516306323793225	0.65920243890015	0.547439343374334	0.598672973113713	0.598482874248631	1.16421704693294	0.458108606969726	0.771087719173734	0.501781086561844	0.609121146991033	0.594153262220534	0.650978065966357	0.861857115180249	0.616599888771203	0.450007319631007	0.790838835902822	0.718022286336352	0.79587205904391	0.551962322798995	0.800494115421173	0.694356685303711	1.05068583569575	0.549940245954838	0.525302353525405	0.805600618963561	1.62171241391029	0.851587692142535	0.57914144200153	0.559487708416785	0.77645126726058	1.13949359942039	0.552347350828607	0.6997970741627	0.740017547809298	0.902734676264208	0.629823245496193	0.421820407854258	0.802325940823065	0.904122634989264	0.828039914044467	0.466886797824782	0.470230473928577	0.582116180320893	0.584425774210382	0.686072738526479	0.636923976527394	0.543614322980883	0.715100916622652	0.884120622307271	0.88561464158588	0.738998523092564	0.600901583742451	0.732016493099199	0.755996324139594	0.953240303016818	0.502644821473398	0.787208762404511	0.730475302072792	0.666176393626274	0.785780243906604	0.524862352188731	1.63855643817415	0.697234659039096	1.22718818774986	1.7845336904394	0.450796866595433	0.496493773101569	0.649255855427135	1.12275805607662	0.935554529015	0.706695181766425	0.579840681376975	0.537603636951872	0.543286237065041	0.654576143095494	0.608505027370801	1.60990146451019	1.32089882406243	1.97353216804454	0.57759448467801	0.637367047724413	1.35508558763639	0.664394209512589	1.56461660881993	0.572925196080884	1.10894426456359	0.997919264240514	1.03835110021549	0.466468403697382	0.770064966503995	0.70606081699261	0.499998976097714	0.86194700440774	0.49591419079202	0.400924932694532	0.435491027767637	0.741939518046376	0.532338993130819	0.732025528636696	0.522948876665199	0.539710634464601	0.855674332374829	0.513263001899759	0.47520201971305	1.59793250788435	0.7869573125646	0.708726119114135	0.790746655038624	1.02583891202663	0.516592932201397	0.852926992474155	0.864901251531703	0.730412482637836	0.454732510565717	1.57327641904322	1.14337231575679	0.556230910528349	0.701067265546493	0.967226572022677	0.526048853768659	0.455957288970766	0.678058174707199	0.587107265144162	0.50132657648049	0.481959189668395	0.695406490466158	0.505563748091512	0.486365484997901	0.800359970286758	0.463660909574077	0.544374422886903	0.591497156943925	0.472627907129338	0.526258825412665	0.597868997628548	0.647228045939373	0.498477647754962	0.512857738122058	0.562341389379272	0.53856313624148	0.581411585894899	0.417911145339819	0.529115753003808	0.607201835382592	0.573954290256578	0.612202653378614	0.617523199037344	0.472632157933407	0.517498544565872	0.497622856525601	0.492255751614276	0.493937459705903	0.666651950163365	0.579041325623422	0.638658470503513	0.458636147942675	0.55770532806262	0.521303385689218	0.56666225835872	0.526823879351919	0.496646041240878	0.576259720025188	0.728822857834216	0.564802762474524
